# Renewables.ninja Solar photovoltaic power (PV) (Point API) - 40.734, 19.437 - Version: 1.4 (gsee f9b6961) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, electricity in kW, irradiance_direct in unknown, irradiance_diffuse in unknown, temperature in ºC, missing in binary flag
# {"units": {"time": "UTC", "electricity": "kW", "irradiance_direct": "unknown", "irradiance_diffuse": "unknown", "temperature": "\u00baC", "missing": "binary flag"}, "params": {"lat": "40.73359591755215", "lon": "19.437023344892737", "date_from": "2015-01-01", "date_to": "2015-12-31", "dataset": "sarah", "header": "true", "local_time": "false", "capacity": "1", "system_loss": "0.1", "tracking": "0", "tilt": "35", "azim": "180", "raw": "true"}}
time,electricity,irradiance_direct,irradiance_diffuse,temperature,missing
2015-02-19 15:00,0.233,0.176,0.087,8.172,0
2015-02-19 16:00,0.012,0.019,0.012,7.283,0
2015-02-19 17:00,0,0,0,7.344,0
2015-02-19 18:00,0,0,0,7.488,0
2015-02-19 19:00,0,0,0,7.696,0
2015-02-19 20:00,0,0,0,7.970,0
2015-02-19 21:00,0,0,0,8.039,0
2015-02-19 22:00,0,0,0,7.979,0
2015-02-19 23:00,0,0,0,7.869,0
2015-02-20 00:00,0,0,0,7.794,0
2015-02-20 01:00,0,0,0,7.661,0
2015-02-20 02:00,0,0,0,7.548,0
2015-02-20 03:00,0,0,0,7.460,0
2015-02-20 04:00,0,0,0,7.401,0
2015-02-20 05:00,0,0,0,7.502,0
2015-02-20 06:00,0.126,0.132,0.021,8.544,0
2015-02-20 07:00,0.369,0.368,0.047,10.158,0
2015-02-20 08:00,0.553,0.559,0.079,11.124,0
2015-02-20 09:00,0.678,0.702,0.105,11.851,0
2015-02-20 10:00,0.744,0.777,0.126,12.353,0
2015-02-20 11:00,0.748,0.765,0.145,12.658,0
2015-02-20 12:00,0.694,0.676,0.157,12.755,0
2015-02-20 13:00,0.600,0.558,0.147,12.644,0
2015-02-20 14:00,0.448,0.387,0.125,12.241,0
2015-02-20 15:00,0.238,0.186,0.087,11.073,0
2015-02-20 16:00,0.013,0.019,0.012,10.202,0
2015-02-20 17:00,0,0,0,10.033,0
2015-02-20 18:00,0,0,0,9.989,0
2015-02-20 19:00,0,0,0,9.979,0
2015-02-20 20:00,0,0,0,9.741,0
2015-02-20 21:00,0,0,0,9.439,0
2015-02-20 22:00,0,0,0,9.473,0
2015-02-20 23:00,0,0,0,9.280,0
2015-02-21 00:00,0,0,0,8.963,0
2015-02-21 01:00,0,0,0,8.661,0
2015-02-21 02:00,0,0,0,8.128,0
2015-02-21 03:00,0,0,0,7.784,0
2015-02-21 04:00,0,0,0,7.554,0
2015-02-21 05:00,0,0,0,7.712,0
2015-02-21 06:00,0.123,0.127,0.023,9.041,0
2015-02-21 07:00,0.332,0.307,0.068,10.846,0
2015-02-21 08:00,0.547,0.550,0.083,11.809,0
2015-02-21 09:00,0.671,0.688,0.111,12.351,0
2015-02-21 10:00,0.725,0.733,0.143,12.675,0
